,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Response,Status_cat,Mnt_all
1220,0.3137254901960844,0.75,Together,0.3973315711633469,0.0,0.0,0.5517890772128062,0.6464646464646465,0.21846846846846846,0.056179775280898875,0.6998982706002034,0.3620689655172414,0.05050505050505051,0.0,0.1,0.2727272727272727,0.36363636363636365,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4281746031746032
1221,0.6274509803921617,0.75,Together,0.41697819314641743,0.0,0.0,0.6440677966101696,0.8787878787878789,0.3340840840840841,0.20786516853932585,0.3641912512716175,0.4224137931034483,0.14141414141414144,0.07228915662650602,0.1,0.18181818181818182,0.36363636363636365,0.6153846153846154,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3888888888888889
1222,0.9215686274509807,0.5,Married,0.507989552849366,0.0,0.0,0.7109227871939741,0.27272727272727276,0.3258258258258258,0.7696629213483146,0.40590030518819936,0.1939655172413793,0.6919191919191919,0.18072289156626503,0.1,0.2727272727272727,0.36363636363636365,0.7692307692307693,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4734126984126984
1223,0.6666666666666714,0.5,Single,0.4384530664904497,0.0,0.0,0.8220338983050848,0.010101010101010102,0.13813813813813813,0.9775280898876404,0.25940996948118006,0.21551724137931033,0.15151515151515152,0.1285140562248996,0.1,0.4545454545454546,0.36363636363636365,0.46153846153846156,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861111111111111
1224,0.3333333333333357,1.0,Together,0.4679882941565185,0.0,0.0,0.6478342749529187,0.20202020202020204,0.6614114114114114,0.21348314606741572,0.323499491353001,0.06896551724137931,0.12626262626262627,0.048192771084337345,0.1,0.36363636363636365,0.4545454545454546,0.7692307692307693,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5103174603174603
1225,0.6274509803921617,0.75,Married,0.1844651483280767,0.0,0.5,0.7674199623352163,0.020202020202020204,0.025525525525525526,0.0,0.006103763987792471,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014285714285714287
1226,0.4705882352941231,0.5,Married,0.25723276377481985,0.0,0.5,0.7570621468926557,0.7373737373737375,0.15990990990990991,0.028089887640449437,0.027466937945066123,0.030172413793103446,0.03535353535353536,0.1646586345381526,0.1,0.36363636363636365,0.09090909090909091,0.46153846153846156,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11746031746031746
1227,0.49019607843137436,0.75,Married,0.2901475817363668,0.0,0.0,0.841807909604519,0.6565656565656566,0.03153153153153153,0.0898876404494382,0.028484231943031537,0.05172413793103448,0.10101010101010102,0.0321285140562249,0.1,0.18181818181818182,0.09090909090909091,0.3076923076923077,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048412698412698414
1228,1.0,0.5,Single,0.28501211491865697,0.0,0.0,0.25800376647834256,0.9494949494949496,0.2635135135135135,0.0898876404494382,0.15768056968463887,0.030172413793103446,0.025252525252525256,0.5823293172690762,0.1,0.5454545454545454,0.36363636363636365,0.5384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285
1229,0.6666666666666714,0.5,Single,0.507844803171906,0.0,0.5,0.39736346516007437,0.5656565656565657,0.1614114114114114,0.3539325842696629,0.5147507629704984,0.9956896551724138,0.15656565656565657,0.7630522088353413,0.1,0.7272727272727273,0.36363636363636365,0.5384615384615385,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
1230,0.2549019607843164,1.0,Single,0.5502438717391989,0.0,0.0,0.764595103578154,0.9090909090909092,0.7657657657657657,0.1741573033707865,0.43641912512716174,0.2672413793103448,0.31818181818181823,0.31726907630522083,0.1,0.36363636363636365,0.5454545454545454,0.3076923076923077,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
1231,0.5686274509803937,0.5,Married,0.23609855331904483,1.0,0.0,0.7843691148775882,0.04040404040404041,0.06381381381381382,0.03932584269662921,0.023397761953204477,0.008620689655172414,0.015151515151515152,0.10843373493975902,0.1,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056746031746031746
1232,0.7254901960784323,0.5,Married,0.3997671418232166,0.0,0.0,0.7674199623352163,0.9393939393939394,0.3333333333333333,0.24719101123595505,0.387589013224822,0.04741379310344827,0.04040404040404041,0.0682730923694779,0.1,0.2727272727272727,0.6363636363636364,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.35753968253968255
1233,0.7254901960784323,1.0,Single,0.1769973882123415,0.5,0.0,0.5979284369114879,0.12121212121212122,0.02927927927927928,0.0056179775280898875,0.008138351983723296,0.008620689655172414,0.005050505050505051,0.1365461847389558,0.1,0.18181818181818182,0.09090909090909091,0.15384615384615385,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03214285714285714
1234,0.37254901960784537,0.25,Divorced,0.3921759652600774,0.0,0.0,0.24293785310734428,0.19191919191919193,0.25900900900900903,0.1404494382022472,0.5086469989827059,0.27155172413793105,0.696969696969697,0.321285140562249,0.1,0.4545454545454546,0.2727272727272727,0.6153846153846154,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.45515873015873015
1235,0.07843137254901933,0.5,Widow,0.3450580572075899,0.0,0.5,0.6741996233521661,0.8787878787878789,0.3340840840840841,0.29775280898876405,0.21566632756866735,0.4482758620689655,0.494949494949495,0.606425702811245,0.1,0.5454545454545454,0.36363636363636365,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.42023809523809524
1236,0.29411764705882604,0.75,Widow,0.2612039397086126,0.0,0.0,0.5235404896421834,0.9090909090909092,0.12162162162162161,0.1404494382022472,0.05289928789420142,0.06896551724137931,0.0,0.040160642570281124,0.1,0.2727272727272727,0.09090909090909091,0.5384615384615385,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.10357142857142856
1237,0.3137254901960844,0.5,Married,0.24946033544164387,0.0,0.5,0.45009416195856744,0.686868686868687,0.1006006006006006,0.0449438202247191,0.0762970498474059,0.02586206896551724,0.0,0.04417670682730923,0.1,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09126984126984128
1238,0.9803921568627487,0.5,Single,0.2911671229428239,0.0,0.0,0.3700564971751401,0.9292929292929294,0.15165165165165165,0.2640449438202247,0.19938962360122076,0.23706896551724138,0.21212121212121213,0.5983935742971886,0.1,0.4545454545454546,0.36363636363636365,0.6153846153846154,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27261904761904765
1239,0.5686274509803937,0.5,Divorced,0.19184996381258063,0.5,0.0,0.4048964218455744,0.43434343434343436,0.012012012012012012,0.011235955056179775,0.017293997965412006,0.008620689655172414,0.005050505050505051,0.020080321285140562,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.015476190476190477
1240,0.4313725490196134,0.5,Married,0.11905346297869664,0.0,0.0,0.43785310734463145,0.7474747474747475,0.02252252252252252,0.016853932584269662,0.046795523906408946,0.08189655172413793,0.10606060606060606,0.1686746987951807,0.1,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062301587301587295
1241,0.8235294117647101,1.0,Together,0.11540954718524814,0.5,0.0,0.5263653483992456,0.8080808080808082,0.012762762762762763,0.0,0.008138351983723296,0.0,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.23076923076923078,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.00873015873015873
1242,0.882352941176471,1.0,Together,0.21835174171622773,0.5,0.0,0.5056497175141246,0.8686868686868687,0.017267267267267267,0.0,0.010172939979654119,0.008620689655172414,0.005050505050505051,0.012048192771084336,0.1,0.09090909090909091,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013888888888888888
1243,0.49019607843137436,0.5,Married,0.259869725290286,0.0,0.5,0.8851224105461384,1.0,0.04054054054054054,0.0,0.006103763987792471,0.0,0.0,0.01606425702811245,0.1,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023809523809523808
1244,0.3137254901960844,0.5,Married,0.4727398596557475,0.0,0.0,0.24764595103578024,0.8787878787878789,0.5525525525525525,0.9157303370786517,0.8311291963377415,0.9137931034482758,0.8232323232323233,0.24497991967871482,0.1,0.36363636363636365,0.6363636363636364,0.7692307692307693,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8523809523809524
1245,0.09803921568627771,1.0,Married,0.29900248591837375,0.0,0.0,0.43785310734463145,0.8686868686868687,0.07657657657657657,0.05056179775280899,0.06307222787385555,0.008620689655172414,0.045454545454545456,0.09638554216867469,0.1,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08095238095238094
1246,0.6862745098039227,0.25,Single,0.4794801598539916,0.0,0.0,0.6553672316384169,0.6565656565656566,0.2334834834834835,0.14606741573033707,0.6500508646998983,0.7758620689655172,0.18686868686868688,0.48594377510040154,0.1,0.36363636363636365,0.8181818181818182,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198412698412699
1247,0.07843137254901933,1.0,Single,0.2647912143239246,0.0,0.0,0.8192090395480225,0.09090909090909091,0.04204204204204204,0.10674157303370786,0.028484231943031537,0.008620689655172414,0.07070707070707072,0.1004016064257028,0.1,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05555555555555555
1248,0.5490196078431424,0.5,Married,0.44020264954844396,0.0,0.0,0.9387947269303201,0.10101010101010102,0.17717717717717718,0.5955056179775281,0.19125127161749744,0.09913793103448276,0.2070707070707071,0.5220883534136546,0.1,0.6363636363636364,0.18181818181818182,0.6923076923076923,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857
1249,0.1176470588235361,0.75,Together,0.46943579093111804,0.0,0.0,0.6337099811676072,0.5353535353535354,0.27627627627627627,0.1797752808988764,0.6490335707019328,0.05603448275862069,0.21717171717171718,0.040160642570281124,0.1,0.36363636363636365,0.6363636363636364,0.38461538461538464,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4365079365079365
1250,0.3137254901960844,1.0,Single,0.23433714087919694,1.0,0.5,0.5470809792843685,0.24242424242424243,0.008258258258258258,0.0,0.003051881993896236,0.0,0.0,0.008032128514056224,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762
1251,0.8431372549019613,0.5,Together,0.21229742911985905,0.5,0.0,0.6817325800376643,0.686868686868687,0.015015015015015015,0.011235955056179775,0.008138351983723296,0.017241379310344827,0.030303030303030304,0.08032128514056225,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.022222222222222223
1252,0.9607843137254903,0.5,Married,0.5090594417697222,0.0,0.0,0.6487758945386055,0.08080808080808081,0.4196696696696697,0.8595505617977528,0.5106815869786367,0.939655172413793,0.06565656565656566,0.7269076305220883,0.1,0.2727272727272727,0.8181818181818182,0.6923076923076923,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6436507936507937
1253,0.4705882352941231,0.5,Married,0.46471569275307595,0.0,0.0,0.9143126177024481,0.2828282828282829,0.1704204204204204,0.848314606741573,0.5818921668362156,0.4224137931034483,0.27272727272727276,0.12449799196787148,0.1,0.2727272727272727,0.36363636363636365,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44801587301587303
1254,0.2156862745098067,0.5,Single,0.45076937600302086,0.0,0.0,0.8135593220338979,0.9292929292929294,0.1524024024024024,0.19662921348314605,0.30925737538148523,0.19827586206896552,0.08585858585858587,0.9116465863453814,0.1,0.18181818181818182,1.0,0.38461538461538464,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32857142857142857
1255,0.4705882352941231,0.25,Married,0.4243179458132729,0.0,0.0,0.854048964218455,0.4141414141414142,0.4767267267267267,0.6404494382022472,0.25737538148524924,0.5689655172413793,0.7676767676767677,0.3052208835341365,0.1,0.5454545454545454,0.5454545454545454,0.5384615384615385,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5388888888888889
1256,0.8039215686274517,0.5,Married,0.41289530822241105,0.0,0.0,0.23163841807909513,0.10101010101010102,0.6178678678678678,0.1404494382022472,0.46592065106815866,0.5344827586206896,0.14646464646464646,0.38152610441767065,0.1,0.5454545454545454,0.5454545454545454,0.5384615384615385,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6150793650793651
1257,0.882352941176471,0.75,Married,0.15463041631265934,0.5,0.0,0.5423728813559325,0.10101010101010102,0.02252252252252252,0.0,0.009155645981688708,0.008620689655172414,0.0,0.020080321285140562,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016666666666666666
1258,0.6078431372549034,0.5,Married,0.24675132627607138,0.5,0.0,0.31732580037664704,0.14141414141414144,0.0075075075075075074,0.011235955056179775,0.01525940996948118,0.04741379310344827,0.010101010101010102,0.08433734939759036,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02261904761904762
1259,0.529411764705884,0.5,Together,0.24057396393844993,0.5,0.0,0.4717514124293789,0.9292929292929294,0.00975975975975976,0.033707865168539325,0.014242115971515767,0.01293103448275862,0.025252525252525256,0.05220883534136546,0.1,0.18181818181818182,0.0,0.15384615384615385,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01984126984126984
1260,0.29411764705882604,0.5,Together,0.1959218351741716,1.0,0.5,0.7015065913370986,0.31313131313131315,0.006006006006006006,0.0056179775280898875,0.004069175991861648,0.0,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.15384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.003968253968253968
1261,0.3137254901960844,0.75,Together,0.40684728909027973,0.0,0.0,0.5649717514124291,0.8686868686868687,0.29204204204204204,0.3707865168539326,0.4140386571719227,0.15948275862068964,0.2878787878787879,0.34136546184738953,0.1,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4115079365079365
1262,0.5686274509803937,0.5,Single,0.17278728540410782,0.0,0.0,0.4086629001883235,0.23232323232323235,0.0022522522522522522,0.05056179775280899,0.014242115971515767,0.05603448275862069,0.010101010101010102,0.15662650602409636,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.6428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030158730158730156
1263,0.6078431372549034,1.0,Together,0.18869102293181272,0.5,0.0,0.7118644067796609,0.17171717171717174,0.01876876876876877,0.0056179775280898875,0.012207527975584944,0.0,0.0,0.012048192771084336,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.014682539682539682
1264,0.9019607843137294,0.5,Married,0.4549671166493596,0.0,0.0,0.6732580037664775,0.33333333333333337,0.566066066066066,0.898876404494382,0.634791454730417,0.27155172413793105,0.16161616161616163,0.19277108433734938,0.1,0.6363636363636364,0.4545454545454546,0.9230769230769231,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6654761904761904
1265,0.8039215686274517,0.5,Married,0.13347808301079328,0.0,0.0,0.7815442561205277,0.8686868686868687,0.0075075075075075074,0.03932584269662921,0.024415055951169887,0.02586206896551724,0.015151515151515152,0.028112449799196783,0.1,0.2727272727272727,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021031746031746033
1266,0.9019607843137294,0.5,Together,0.40342993800937726,0.0,0.0,0.4209039548022595,0.8484848484848485,0.25225225225225223,0.15730337078651685,0.28585961342828076,0.7931034482758621,0.27272727272727276,0.21686746987951805,0.1,0.18181818181818182,0.7272727272727273,0.46153846153846156,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.37023809523809526
1267,0.13725490196078738,0.75,Married,0.5052896566915258,0.0,0.0,0.6365348399246695,0.8181818181818182,0.8078078078078078,0.0898876404494382,0.4231943031536114,0.1810344827586207,0.24242424242424243,0.0642570281124498,0.1,0.7272727272727273,0.9090909090909092,0.46153846153846156,0.21428571428571427,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.638888888888889
1268,0.3137254901960844,0.5,Married,0.12610214292457284,0.0,0.0,0.7354048964218443,0.13131313131313133,0.003003003003003003,0.1348314606741573,0.010172939979654119,0.06896551724137931,0.005050505050505051,0.1004016064257028,0.1,0.18181818181818182,0.0,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030158730158730156
1269,0.9215686274509807,1.0,Married,0.4030586236193713,0.0,0.0,0.2212806026365346,0.9090909090909092,0.6486486486486487,0.7528089887640449,0.7802644964394709,0.646551724137931,0.19191919191919193,0.6907630522088353,0.1,0.36363636363636365,0.9090909090909092,0.38461538461538464,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8416666666666667
1270,0.4313725490196134,0.5,Married,0.11905346297869664,0.0,0.0,0.43785310734463145,0.7474747474747475,0.02252252252252252,0.016853932584269662,0.046795523906408946,0.08189655172413793,0.10606060606060606,0.1686746987951807,0.1,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062301587301587295
1271,0.3529411764705941,0.75,Married,0.19346109065735234,0.0,0.5,0.7570621468926557,0.25252525252525254,0.006006006006006006,0.011235955056179775,0.003051881993896236,0.0,0.0,0.004016064257028112,0.1,0.0,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003968253968253968
1272,0.9215686274509807,0.5,Together,0.5297649391107335,0.0,0.0,0.5320150659133702,0.6262626262626263,0.9451951951951952,0.9662921348314606,0.8280773143438453,0.41810344827586204,0.7474747474747475,0.1325301204819277,0.1,0.6363636363636364,1.0,0.7692307692307693,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.9996031746031746
1273,0.9019607843137294,0.75,Married,0.4398690959438623,0.0,0.0,0.752354048964218,0.9494949494949496,0.2042042042042042,0.03932584269662921,0.08036622583926756,0.08620689655172414,0.03535353535353536,0.04417670682730923,0.1,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15555555555555556
1274,0.6862745098039227,0.75,Single,0.35860159224645205,0.0,0.5,0.3578154425612041,0.8181818181818182,0.19144144144144143,0.24157303370786515,0.1353001017293998,0.15948275862068964,0.07070707070707072,0.09638554216867469,0.1,0.6363636363636364,0.18181818181818182,0.5384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19920634920634922
1275,0.3333333333333357,1.0,Divorced,0.18043991315019353,0.0,0.5,0.34369114877589446,0.0,0.013513513513513514,0.0,0.001017293997965412,0.0,0.0,0.008032128514056224,0.1,0.09090909090909091,0.0,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.006746031746031746
1276,0.9411764705882391,0.25,Married,0.5173731080273136,0.0,0.0,0.45386064030131834,0.05050505050505051,0.45045045045045046,0.11235955056179775,0.3550356052899288,0.125,0.15151515151515152,0.1325301204819277,0.1,0.5454545454545454,0.8181818181818182,0.7692307692307693,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.41944444444444445
1277,0.4705882352941231,1.0,Married,0.5105006450800843,0.0,0.0,0.6431261770244809,0.9696969696969697,0.5135135135135135,0.5617977528089888,0.8138351983723295,0.09051724137931035,0.33333333333333337,0.0,0.1,0.5454545454545454,0.8181818181818182,0.7692307692307693,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6615079365079365
1278,0.9019607843137294,0.5,Together,0.4900028320589068,0.0,0.0,0.7325800376647837,0.18181818181818182,0.12237237237237238,0.1292134831460674,0.43031536113936925,0.11637931034482758,0.3282828282828283,0.3052208835341365,0.1,0.2727272727272727,0.9090909090909092,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.30674603174603177
1279,0.9803921568627487,0.75,Single,0.548387299789169,0.0,0.0,0.7212806026365346,0.29292929292929293,0.8678678678678678,0.6741573033707865,0.9298067141403865,0.4051724137931034,0.7272727272727273,0.38554216867469876,0.1,0.2727272727272727,0.36363636363636365,0.7692307692307693,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1280,0.2156862745098067,0.5,Single,0.45076937600302086,0.0,0.0,0.8135593220338979,0.9292929292929294,0.1524024024024024,0.19662921348314605,0.30925737538148523,0.19827586206896552,0.08585858585858587,0.9116465863453814,0.1,0.18181818181818182,1.0,0.38461538461538464,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32857142857142857
1281,0.882352941176471,1.0,Single,0.41766575411435225,0.0,0.0,0.36911487758945327,0.30303030303030304,0.14714714714714713,0.0,0.5198372329603255,0.14224137931034483,0.6565656565656566,0.21686746987951805,0.1,0.2727272727272727,0.4545454545454546,0.6153846153846154,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.36507936507936506
1282,0.9411764705882391,1.0,Single,0.19191289845495452,0.0,0.0,0.630885122410545,0.4646464646464647,0.03003003003003003,0.011235955056179775,0.014242115971515767,0.034482758620689655,0.0,0.024096385542168672,0.1,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02619047619047619
1283,0.19607843137255543,0.25,Married,0.4719783504830234,0.0,0.0,0.3474576271186436,0.4444444444444445,0.1554054054054054,0.14606741573033707,0.4537131230925737,0.3232758620689655,0.0,0.895582329317269,0.1,0.4545454545454546,0.6363636363636364,0.9230769230769231,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3861111111111111
1284,0.7254901960784323,0.75,Single,0.20165518109443342,0.5,0.0,0.8822975517890761,0.7777777777777778,0.02252252252252252,0.028089887640449437,0.022380467955239066,0.017241379310344827,0.005050505050505051,0.01606425702811245,0.1,0.18181818181818182,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024603174603174603
1285,0.9607843137254903,0.5,Married,0.09708927279020738,0.0,0.0,0.3804143126177024,0.15151515151515152,0.024024024024024024,0.0,0.007121057985757883,0.09913793103448276,0.020202020202020204,0.07228915662650602,0.1,0.09090909090909091,0.0,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031746031746031744
1286,0.647058823529413,0.25,Married,0.10464772333931212,0.0,0.0,0.7514124293785311,1.0,0.0,0.033707865168539325,0.002034587995930824,0.030172413793103446,0.030303030303030304,0.048192771084337345,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011507936507936509
1287,0.8235294117647101,0.5,Married,0.1673683879291356,0.5,0.0,0.8135593220338979,0.30303030303030304,0.0037537537537537537,0.016853932584269662,0.010172939979654119,0.05172413793103448,0.025252525252525256,0.03614457831325301,0.1,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015873015873015872
1288,0.39215686274510375,0.5,Single,0.49611378583341204,0.0,0.0,0.2372881355932197,0.8989898989898991,0.6231231231231231,0.33146067415730335,0.9837232960325534,0.21982758620689655,0.398989898989899,0.07630522088353413,0.1,0.4545454545454546,0.2727272727272727,0.9230769230769231,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.794047619047619
1289,0.17647058823529704,1.0,Married,0.23690487428805185,0.5,0.5,0.8813559322033893,0.20202020202020204,0.006756756756756757,0.0,0.002034587995930824,0.0,0.0,0.004016064257028112,0.1,0.0,0.0,0.23076923076923078,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031746031746031746
1290,0.529411764705884,0.75,Divorced,0.3797413386198433,0.0,0.5,0.44067796610169374,0.6464646464646465,0.4767267267267267,0.08426966292134831,0.10071210579857579,0.08620689655172414,0.03535353535353536,0.5261044176706827,0.1,0.8181818181818182,0.2727272727272727,0.6923076923076923,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35833333333333334
1291,0.07843137254901933,1.0,Married,0.3923597344158092,0.0,0.0,0.4651600753295657,0.686868686868687,0.4219219219219219,0.4550561797752809,0.2797558494404883,0.3448275862068966,0.20202020202020204,0.3253012048192771,0.1,0.5454545454545454,0.2727272727272727,0.46153846153846156,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44246031746031744
1292,0.529411764705884,0.5,Single,0.4557726800717455,0.0,0.0,0.5762711864406782,0.6060606060606061,0.19894894894894893,0.7752808988764045,0.5615462868769073,0.9655172413793103,0.11616161616161617,0.36947791164658633,0.1,0.36363636363636365,0.36363636363636365,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119047619047619
1293,0.6666666666666714,0.5,Divorced,0.20847100286352627,1.0,0.0,0.5282485875706211,0.787878787878788,0.006756756756756757,0.0056179775280898875,0.004069175991861648,0.0,0.0,0.004016064257028112,0.1,0.0,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.004365079365079365
1294,0.6862745098039227,0.5,Single,0.1049623965511816,0.0,0.0,0.38418079096045155,0.27272727272727276,0.013513513513513514,0.23595505617977527,0.023397761953204477,0.06465517241379311,0.10101010101010102,0.07228915662650602,0.1,0.18181818181818182,0.09090909090909091,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238095238095238
